,MergeSort,SelectionSort
1165,29312,111864
1166,31918,116255
1167,29704,110859
1168,29627,110183
1169,29804,110815
1170,30255,111031
1171,30021,111860
1172,30251,111632
1173,32914,117154
1174,44178,133847
1175,34833,120700
1176,34089,119941
1177,33941,124438
1178,30838,118464
1179,31595,123656
1180,33243,122496
1181,33332,127501
1182,32819,125753
1183,35480,126907
1184,33560,119942
1185,31422,114965
1186,31814,115162
1187,31101,115370
1188,31223,117464
1189,31368,116469
1190,32054,117636
1191,32761,122445
1192,30840,116666
1193,30617,114852
1194,30585,115131
1195,30447,116129
1196,32184,117580
1197,32616,119605
1198,32363,117034
1199,30516,116485
1200,31297,117611
1201,30800,117095
1202,31177,118889
1203,32247,127271
1204,32225,126230
1205,31427,123811
1206,32758,120858
1207,30871,125934
1208,30798,125528
1209,31565,120752
1210,31094,121657
1211,30870,120558
1212,32104,118314
1213,39341,150514
1214,42578,144183
1215,34997,126093
1216,32170,124202
1217,32607,122189
1218,33463,121844
1219,31574,120778
1220,34390,133833
1221,38695,140590
1222,34953,142589
1223,41275,135811
1224,33256,127045
1225,34128,127669
1226,33085,126903
1227,38666,140270
1228,35943,128697
1229,32925,125560
1230,32122,124646
1231,32622,131495
1232,34868,137236
1233,37035,137646
1234,33128,128859
1235,33215,130984
1236,32319,130660
1237,34916,135631
1238,33297,134650
1239,37592,134155
1240,35331,130223
1241,32614,126577
1242,34001,126696
1243,32119,127531
1244,31989,127039
1245,32484,125406
1246,33249,125997
1247,32933,134393
1248,33092,129213
1249,35268,132021
1250,34843,131488
1251,33723,130927
1252,33732,127232
1253,32757,127794
1254,34690,132903
1255,31951,128939
1256,33306,133156
1257,32187,129118
1258,33938,129894
1259,33779,130626
1260,33824,133897
1261,34432,137810
1262,36654,134545
1263,36288,142293
1264,35863,133632
1265,33686,140036
1266,33282,131273
1267,33116,132474
1268,33258,133838
1269,32382,132944
1270,32939,131257
1271,32854,133216
1272,35025,134594
1273,33779,133179
1274,36754,134841
1275,36062,140904
1276,38769,144818
1277,37743,142718
1278,34232,136146
1279,38819,155648
1280,43265,166183
1281,35752,139820
1282,33620,135114
1283,34198,134411
1284,32508,133645
1285,33318,136368
1286,34354,143528
1287,33291,136061
1288,33698,140663
1289,42004,157766
1290,36411,150874
1291,35347,141764
1292,35160,142017
1293,34483,137345
1294,32728,135860
1295,33509,134649
1296,33240,133730
1297,33324,136906
1298,33121,134954
1299,33494,135269
1300,34553,143478
1301,34938,144591
1302,34959,137998
1303,34345,141210
1304,55861,179229
1305,34001,136682
1306,36119,137644
1307,35403,147484
1308,39100,155002
