,MergeSort,SelectionSort
1470,385432,1886708
1471,381113,1886834
1472,382252,1876464
1473,387712,1892876
1474,388099,1921467
1475,394674,1976104
1476,383676,1939703
1477,382655,1901051
1478,381549,1889565
1479,386138,1908590
1480,449577,1922189
1481,389996,1943601
1482,392397,1924666
1483,385998,1921636
1484,385047,1912144
1485,386746,1943297
1486,404844,1982386
1487,400348,1979065
1488,398425,2009414
1489,388378,1941027
1490,384579,1932440
1491,387241,1935835
1492,389987,1932333
1493,388296,1945007
1494,386484,1939720
1495,398560,1982687
1496,397959,1967018
1497,396507,1973526
1498,389219,1941031
1499,391369,1968041
1500,393170,1973250
1501,396745,1987719
1502,399431,1953546
1503,401296,1964672
1504,389154,1960405
1505,449756,1979593
1506,397924,2003775
1507,401997,2018757
1508,394747,1968000
1509,396514,1988921
1510,397628,1976641
1511,394423,1984461
1512,391300,1983518
1513,397941,2010269
1514,396187,2010438
1515,417860,2074620
1516,395325,2016764
1517,397621,1991772
1518,394482,1991322
1519,398437,1997174
1520,400406,1998146
1521,397418,2031787
1522,396533,2021837
1523,396249,2016639
1524,402303,2052267
1525,399592,2013734
1526,403427,2051400
1527,406457,2036219
1528,397952,2013134
1529,472971,2051449
1530,403283,2044087
1531,397181,2031500
1532,402457,2042664
1533,399698,2035466
1534,413939,2122339
1535,403969,2064967
1536,403052,2053507
1537,402268,2065116
1538,399154,2059772
1539,398763,2054754
1540,420258,2091328
1541,409496,2082725
1542,401851,2060450
1543,405151,2070336
1544,404545,2074728
1545,417204,2112041
1546,403804,2073981
1547,409912,2094121
1548,409900,2088218
1549,408417,2108056
1550,409894,2095017
1551,408145,2081402
1552,405223,2092680
1553,454464,2168202
1554,408349,2099154
1555,410995,2086825
1556,412550,2099891
1557,409146,2106342
1558,409707,2100848
1559,419838,2141529
1560,422932,2126253
1561,413884,2116205
1562,411377,2110882
1563,411169,2118255
1564,423577,2133296
1565,410759,2124234
1566,410737,2116532
1567,413628,2138919
1568,414653,2145408
1569,411462,2147810
1570,421916,2144086
1571,409006,2152771
1572,423556,2190877
1573,413544,2154338
1574,420681,2178453
1575,417989,2148455
1576,410715,2149541
1577,459077,2163134
1578,412145,2147754
1579,415408,2183670
1580,414575,2160375
1581,410172,2156902
1582,416122,2193423
1583,415633,2192956
1584,412865,2171028
1585,420073,2177868
1586,415401,2194725
1587,413494,2179203
1588,418080,2182371
1589,427470,2202214
1590,431722,2253510
1591,424423,2227893
1592,423896,2210082
1593,420943,2200396
1594,421325,2200320
1595,413025,2213148
1596,419598,2212684
1597,429183,2271443
1598,424747,2279843
1599,433039,2283558
1600,463625,2243182
1601,429951,2258342
1602,417125,2215900
1603,417073,2243794
